#  X   Y
-3.14159   5.8744e-15
-3.13159   -0.256776
-3.12159   -0.495717
-3.11159   -0.701454
-3.10159   -0.863135
-3.09159   -0.975744
-3.08159   -1.04046
-3.07159   -1.06402
-3.06159   -1.05716
-3.05159   -1.03258
-3.04159   -1.00259
-3.03159   -0.977104
-3.02159   -0.962283
-3.01159   -0.960018
-3.00159   -0.96838
-2.99159   -0.982833
-2.98159   -0.997885
-2.97159   -1.00874
-2.96159   -1.01256
-2.95159   -1.00902
-2.94159   -1.00014
-2.93159   -0.98937
-2.92159   -0.980431
-2.91159   -0.976108
-2.90159   -0.977455
-2.89159   -0.983592
-2.88159   -0.992121
-2.87159   -1.00001
-2.86159   -1.00463
-2.85159   -1.00459
-2.84159   -1.00013
-2.83159   -0.992997
-2.82159   -0.985751
-2.81159   -0.980888
-2.80159   -0.979998
-2.79159   -0.983248
-2.78159   -0.98938
-2.77159   -0.996178
-2.76159   -1.00126
-2.75159   -1.00291
-2.74159   -1.00063
-2.73159   -0.995301
-2.72159   -0.988859
-2.71159   -0.983574
-2.70159   -0.981276
-2.69159   -0.982718
-2.68159   -0.987333
-2.67159   -0.993455
-2.66159   -0.998911
-2.65159   -1.00179
-2.64159   -1.00112
-2.63159   -0.997165
-2.62159   -0.991361
-2.61159   -0.985769
-2.60159   -0.982359
-2.59159   -0.982313
-2.58159   -0.985622
-2.57159   -0.991091
-2.56159   -0.996776
-2.55159   -1.00067
-2.54159   -1.0014
-2.53159   -0.998732
-2.52159   -0.993625
-2.51159   -0.987896
-2.50159   -0.983575
-2.49159   -0.982183
-2.48159   -0.984205
-2.47159   -0.988912
-2.46159   -0.994632
-2.45159   -0.999335
-2.44159   -1.00136
-2.43159   -0.99999
-2.42159   -0.995721
-2.41159   -0.990068
-2.40159   -0.985037
-2.39159   -0.98241
-2.38159   -0.983118
-2.37159   -0.986907
-2.36159   -0.992434
-2.35159   -0.997737
-2.34159   -1.00094
-2.33159   -1.00089
-2.32159   -0.997624
-2.31159   -0.992285
-2.30159   -0.98677
-2.29159   -0.983036
