X Y
-1 -0
-0.98999999999999999112 2.4716511682575351617e-06
-0.97999999999999998224 3.7677939793276658276e-06
-0.96999999999999997335 4.2512090746638728103e-06
-0.95999999999999996447 4.1980949766972335539e-06
-0.94999999999999995559 3.8149345450847388156e-06
-0.93999999999999994671 3.2526235781443333295e-06
-0.92999999999999993783 2.6182341365735369487e-06
-0.91999999999999992895 1.9847427881413579654e-06
-0.90999999999999992006 1.3990155771927361396e-06
-0.89999999999999991118 8.8830681184835925929e-07
-0.8899999999999999023 4.6549744699923569448e-07
-0.87999999999999989342 1.3327066296327325805e-07
-0.86999999999999988454 -1.1260307507954256116e-07
-0.85999999999999987566 -2.8072185949302104133e-07
-0.84999999999999986677 -3.8211971113682164919e-07
-0.83999999999999985789 -4.2883415324827963684e-07
-0.82999999999999984901 -4.3287867253592589435e-07
-0.81999999999999984013 -4.055389382701019483e-07
-0.80999999999999983125 -3.5692415207524301785e-07
-0.79999999999999982236 -2.9571589375311508032e-07
-0.78999999999999981348 -2.2906644640600798277e-07
-0.7799999999999998046 -1.626069641214331281e-07
-0.76999999999999979572 -1.0053310538021366256e-07
-0.75999999999999978684 -4.5742028254374511729e-08
-0.74999999999999977796 -0
-0.73999999999999976907 3.5875544977747478647e-08
-0.72999999999999976019 6.1831808254687189142e-08
-0.71999999999999975131 7.8403367685046576729e-08
-0.70999999999999974243 8.6548245092683195929e-08
-0.69999999999999973355 8.7501500929987394618e-08
-0.68999999999999972466 8.2648773323120952107e-08
-0.67999999999999971578 7.3420775369665040985e-08
-0.6699999999999997069 6.1208674225282809578e-08
-0.65999999999999969802 4.7299442384151961572e-08
-0.64999999999999968914 3.2829690920359415505e-08
-0.63999999999999968026 1.8756077647940166521e-08
-0.62999999999999967137 5.8401487756088681715e-09
-0.61999999999999966249 -5.3546494709997596757e-09
-0.60999999999999965361 -1.4456056069193903277e-08
-0.59999999999999964473 -2.1268381077500548022e-08
-0.58999999999999963585 -2.5752257518311220066e-08
-0.57999999999999962697 -2.8000651726862806408e-08
-0.56999999999999961808 -2.821281232159266709e-08
-0.5599999999999996092 -2.6667614265846770084e-08
-0.54999999999999960032 -2.3697522266051177328e-08
-0.53999999999999959144 -1.9664159191593781376e-08
-0.52999999999999958256 -1.4936246502696823567e-08
-0.51999999999999957367 -9.8704613805252698203e-09
-0.50999999999999956479 -4.7955683463000658976e-09
-0.49999999999999955591 1.1972703008409421656e-16
-0.48999999999999954703 4.277090452905748905e-09
-0.47999999999999953815 7.8514144588117640417e-09
-0.46999999999999952927 1.0595990889295602731e-08
-0.45999999999999952038 1.2440749056764802766e-08
-0.4499999999999995115 1.3369663318559459824e-08
-0.43999999999999950262 1.3415827832598875789e-08
-0.42999999999999949374 1.2654910040953104241e-08
-0.41999999999999948486 1.1197425824304322685e-08
-0.40999999999999947597 9.1802678311922607382e-09
-0.39999999999999946709 6.7579043037585491877e-09
-0.38999999999999945821 4.0936222020450581215e-09
-0.37999999999999944933 1.3511630933350807963e-09
-0.36999999999999944045 -1.3129670036067020041e-09
-0.35999999999999943157 -3.7562667295823474178e-09
-0.34999999999999942268 -5.8559051938528188747e-09
-0.3399999999999994138 -7.5131580844938194236e-09
