X Y
-1 -0
-0.98999999999999999112 4.5173019782172887923e-08
-0.97999999999999998224 4.4700131330321357932e-08
-0.96999999999999997335 2.4360714850231674915e-08
-0.95999999999999996447 -0
-0.94999999999999995559 -1.9640838193290488265e-08
-0.93999999999999994671 -3.071566304180518902e-08
-0.92999999999999993783 -3.2578193162705825231e-08
-0.91999999999999992895 -2.6508097778004148772e-08
-0.90999999999999992006 -1.4778917384145334566e-08
-0.89999999999999991118 -0
-0.8899999999999999023 1.5325050972308136773e-08
-0.87999999999999989342 2.9071825629726668784e-08
-0.86999999999999988454 3.9640874789180885088e-08
-0.85999999999999987566 4.600922251007411195e-08
-0.84999999999999986677 4.7714975738340590309e-08
-0.83999999999999985789 4.4797110312105663664e-08
-0.82999999999999984901 3.7707985709583409818e-08
-0.81999999999999984013 2.7212266597332376966e-08
-0.80999999999999983125 1.4282645145853700724e-08
-0.79999999999999982236 1.6454063406416530179e-16
-0.78999999999999981348 -1.4536671711388721249e-08
-0.7799999999999998046 -2.8287101368061765443e-08
-0.76999999999999979572 -4.0331444910520331355e-08
-0.75999999999999978684 -4.991612841514039927e-08
-0.74999999999999977796 -5.6484069236884983049e-08
-0.73999999999999976907 -5.9690219808308586932e-08
-0.72999999999999976019 -5.9403886694509561258e-08
-0.71999999999999975131 -5.5699611123410371951e-08
-0.70999999999999974243 -4.8838608035161004903e-08
-0.69999999999999973355 -3.9242831719329282293e-08
-0.68999999999999972466 -2.7463737077850704705e-08
-0.67999999999999971578 -1.4147709105317047769e-08
-0.6699999999999997069 -0
-0.65999999999999969802 1.4251175546865046924e-08
-0.64999999999999968914 2.7888949654630964491e-08
-0.63999999999999968026 4.0239300654097619077e-08
-0.62999999999999967137 5.069877843981110941e-08
-0.61999999999999966249 5.8757716864975644114e-08
-0.60999999999999965361 6.4018432698875783994e-08
-0.59999999999999964473 6.6208128505410299801e-08
-0.58999999999999963585 6.5186413138565538975e-08
-0.57999999999999962697 6.0947541365122697367e-08
-0.56999999999999961808 5.3617632758588684446e-08
-0.5599999999999996092 4.3447265173928534703e-08
-0.54999999999999960032 3.079994810630137209e-08
