X Y
-1 -0
-0.98999999999999999112 -0.00020029194246925949253
-0.97999999999999998224 -0.00034525169638895705738
-0.96999999999999997335 -0.00044039473261022501994
-0.95999999999999996447 -0.00049136485532796404796
-0.94999999999999995559 -0.00050394247609065882017
-0.93999999999999994671 -0.00048405346450453110713
-0.92999999999999993783 -0.00043777862033600190841
-0.91999999999999992895 -0.00037136381561794556613
-0.90999999999999992006 -0.00029123085964826502274
-0.89999999999999991118 -0.00020398914447637686771
-0.8899999999999999023 -0.00011644813366159236726
-0.87999999999999989342 -3.5630762789227604398e-05
-0.86999999999999988454 3.1401129596294822665e-05
-0.85999999999999987566 8.172946864658810586e-05
-0.84999999999999986677 0.00011674335563024660896
-0.83999999999999985789 0.00013805548742759776054
-0.82999999999999984901 0.00014731660901931583718
-0.81999999999999984013 0.00014621757766048574276
-0.80999999999999983125 0.00013649157780831750039
-0.79999999999999982236 0.00011991650027274928755
-0.78999999999999981348 9.8317500449463025879e-05
-0.7799999999999998046 7.3569752044560821373e-05
-0.76999999999999979572 4.7601414438834555867e-05
-0.75999999999999978684 2.2396833770096638745e-05
-0.74999999999999977796 -0
-0.73999999999999976907 -1.7889285554888770372e-05
-0.72999999999999976019 -3.1167646480629501769e-05
-0.71999999999999975131 -4.0163262165406606681e-05
-0.70999999999999974243 -4.5239631556616918015e-05
-0.69999999999999973355 -4.6799183108973923639e-05
-0.68999999999999972466 -4.5287218907424415951e-05
-0.67999999999999971578 -4.1196227012689127069e-05
-0.6699999999999997069 -3.5070600086526200381e-05
-0.65999999999999969802 -2.7511802895974418e-05
-0.64999999999999968914 -1.9184036471354952858e-05
-0.63999999999999968026 -1.082045258774499772e-05
-0.62999999999999967137 -3.2299789777805695178e-06
-0.61999999999999966249 2.7239788301953827158e-06
-0.60999999999999965361 6.7592278876931377092e-06
-0.59999999999999964473 9.2112850217877677349e-06
-0.58999999999999963585 1.0414195459739551989e-05
-0.57999999999999962697 1.066851561736748081e-05
-0.56999999999999961808 1.0237354169151607566e-05
-0.5599999999999996092 9.3419923442453514076e-06
-0.54999999999999960032 8.1570317143812584793e-06
-0.53999999999999959144 6.8050101662472005238e-06
-0.52999999999999958256 5.3504178995221300324e-06
-0.51999999999999957367 3.7930348962239850484e-06
-0.50999999999999956479 2.0604990855732570466e-06
-0.49999999999999955591 1.1972703008409421656e-16
-0.48999999999999954703 -2.5076900226846509653e-06
-0.47999999999999953815 -5.1708062793400703008e-06
-0.46999999999999952927 -7.6343895688531065709e-06
-0.45999999999999952038 -9.6062459186848646228e-06
-0.4499999999999995115 -1.0864620638491701598e-05
-0.43999999999999950262 -1.1266870996913606241e-05
-0.42999999999999949374 -1.0759296588264489808e-05
-0.41999999999999948486 -9.3883167136109431893e-06
-0.40999999999999947597 -7.3132210140727337875e-06
-0.39999999999999946709 -4.820764816435824633e-06
-0.38999999999999945821 -2.3419363412654753528e-06
-0.37999999999999944933 -4.7129179147428282956e-07
-0.36999999999999944045 4.6184865741860002483e-08
