X Y
-1 0
-0.95999999999999996447 0
-0.9000000000000000222 0
-0.80000000000000004441 0
-0.66999999999999992895 0
-0.53000000000000002665 0
-0.35999999999999998668 0
-0.17999999999999993783 5.5511151231257827021e-17
0 0
0.17999999999999993783 5.5511151231257827021e-17
0.3600000000000000977 1.1102230246251565404e-16
0.53000000000000002665 5.5511151231257827021e-17
0.66999999999999992895 1.1102230246251565404e-16
0.80000000000000004441 3.3306690738754696213e-16
0.90000000000000013323 3.3306690738754696213e-16
0.95999999999999996447 3.3306690738754696213e-16
1 2.2204460492503130808e-16
