X Y
-1 -0.785398163397448279
-0.98999999999999999112 -0.78037311531844444357
-0.97999999999999998224 -0.77529753146802626862
-0.96999999999999997335 -0.77017093278224502129
-0.95999999999999996447 -0.76499283271091023106
-0.94999999999999995559 -0.75976273995339349554
-0.93999999999999994671 -0.75448016066004652824
-0.92999999999999993783 -0.74914460020023887488
-0.91999999999999992895 -0.74375556458331404386
-0.90999999999999992006 -0.73831256160576741454
-0.89999999999999991118 -0.73281510178650655085
-0.8899999999999999023 -0.72726269914202801292
-0.87999999999999989342 -0.72165487184458521064
-0.86999999999999988454 -0.71599114279881426182
-0.85999999999999987566 -0.71027104016570297151
-0.84999999999999986677 -0.70449409785713479337
-0.83999999999999985789 -0.69865985601940439054
-0.82999999999999984901 -0.69276786152000180419
-0.81999999999999984013 -0.68681766844851011022
-0.80999999999999983125 -0.68080883863957830648
-0.79999999999999982236 -0.67474094222355263106
-0.78999999999999981348 -0.66861355820840484565
-0.7799999999999998046 -0.6624262750950313805
-0.76999999999999979572 -0.65617869152675889488
-0.75999999999999978684 -0.64987041697293057574
-0.74999999999999977796 -0.64350107244572307685
-0.73999999999999976907 -0.63707029124881542348
-0.72999999999999976019 -0.630577719756165056
-0.71999999999999975131 -0.62402301821891525968
-0.70999999999999974243 -0.61740586159832810953
-0.69999999999999973355 -0.61072594042259220615
-0.68999999999999972466 -0.60398296166536802332
-0.67999999999999971578 -0.59717664964399574945
-0.6699999999999997069 -0.59030674693537177333
-0.65999999999999969802 -0.58337301530760687918
-0.64999999999999968914 -0.57637523666568302172
-0.63999999999999968026 -0.56931321400942636046
-0.62999999999999967137 -0.56218677240221015534
-0.61999999999999966249 -0.55499575994886829466
-0.60999999999999965361 -0.547740048781359401
-0.59999999999999964473 -0.54041953605074766198
-0.58999999999999963585 -0.53303414492407152903
-0.57999999999999962697 -0.52558382558464988854
-0.56999999999999961808 -0.51806855623432879199
-0.5599999999999996092 -0.51048834409609700202
-0.54999999999999960032 -0.50284322641540535326
-0.53999999999999959144 -0.49513327145840546617
-0.52999999999999958256 -0.48735857950518990389
-0.51999999999999957367 -0.47951928383596198469
-0.50999999999999956479 -0.47161555170789781766
-0.49999999999999955591 -0.46364758532029165528
-0.48999999999999954703 -0.45561562276539158134
-0.47999999999999953815 -0.44751993896215025437
-0.46999999999999952927 -0.43936084656993201758
-0.45999999999999952038 -0.43113869687903849659
-0.4499999999999995115 -0.42285388067474444229
-0.43999999999999950262 -0.41450682907137087474
-0.42999999999999949374 -0.40609801431277919859
-0.41999999999999948486 -0.39762795053553584568
-0.40999999999999947597 -0.38909719449088508991
-0.39999999999999946709 -0.38050634622157769593
-0.38999999999999945821 -0.37185604968953489546
-0.37999999999999944933 -0.36314699335028388649
-0.36999999999999944045 -0.35437991067008933754
-0.35999999999999943157 -0.34555558058171165214
-0.34999999999999942268 -0.33667482787477259754
-0.3399999999999994138 -0.32773852351677301709
-0.32999999999999940492 -0.31874758490091437135
-0.31999999999999939604 -0.30970297601700425005
-0.30999999999999938716 -0.3006057075418909208
-0.29999999999999937828 -0.29145683684606110697
-0.28999999999999936939 -0.28225746791325589946
-0.27999999999999936051 -0.27300875117021128347
-0.26999999999999935163 -0.26371188322389793601
-0.25999999999999934275 -0.25436810650394336975
-0.24999999999999933387 -0.24497870880823646722
-0.23999999999999932498 -0.23554502275006150569
-0.2299999999999993161 -0.22606842510547753289
-0.21999999999999930722 -0.21655033606003526447
-0.20999999999999929834 -0.20699221835432501937
-0.19999999999999928946 -0.19739557632826065792
-0.18999999999999928058 -0.18776195486442048832
-0.17999999999999927169 -0.17809293823119687339
-0.16999999999999926281 -0.16839014882694025577
-0.15999999999999925393 -0.1586552458267151966
-0.14999999999999924505 -0.14888992373372111899
-0.13999999999999923617 -0.13909591083786343457
-0.12999999999999922728 -0.12927496758438206115
-0.11999999999999923228 -0.11942888485586267144
-0.10999999999999923728 -0.10955948217135946798
-0.099999999999999242273 -0.099668605806748966636
-0.089999999999999247269 -0.089758126840807861413
-0.079999999999999252265 -0.079829939131864313673
-0.069999999999999257261 -0.069885957230202300217
-0.059999999999999255318 -0.059928114231715956528
-0.049999999999999253375 -0.049958359578590294525
-0.039999999999999251432 -0.039978656813044355367
-0.029999999999999249489 -0.029990981290406670823
-0.019999999999999247546 -0.019997317857987750855
-0.0099999999999992473382 -0.0099996585063861775922
7.5286998857393427897e-16 7.771561172376095783e-16
0.010000000000000753078 0.0099996585063876208821
0.020000000000000753286 0.019997317857989083123
0.030000000000000755229 0.029990981290408114113
0.040000000000000757172 0.039978656813045798657
0.050000000000000759115 0.049958359578591737815
0.060000000000000761058 0.059928114231717399818
0.070000000000000756062 0.069885957230203632484
0.080000000000000751066 0.079829939131865756963
0.09000000000000074607 0.089758126840809526747
0.10000000000000074107 0.099668605806750409926
0.11000000000000073608 0.10955948217136091127
0.12000000000000073108 0.11942888485586422576
0.13000000000000072609 0.12927496758438361546
0.14000000000000073497 0.13909591083786509991
0.15000000000000074385 0.14888992373372256228
0.16000000000000075273 0.15865524582671663989
0.17000000000000076161 0.16839014882694169906
0.18000000000000077049 0.17809293823119831668
0.19000000000000077938 0.18776195486442193161
0.20000000000000078826 0.19739557632826221223
0.21000000000000079714 0.20699221835432635164
0.22000000000000080602 0.21655033606003670776
0.2300000000000008149 0.22606842510547897618
0.24000000000000082379 0.23554502275006283796
0.25000000000000083267 0.24497870880823779949
0.26000000000000084155 0.25436810650394470201
0.27000000000000085043 0.26371188322389915726
0.28000000000000085931 0.27300875117021261573
0.29000000000000086819 0.28225746791325723173
0.30000000000000087708 0.29145683684606260577
0.31000000000000088596 0.3006057075418924196
0.32000000000000089484 0.30970297601700558232
0.33000000000000090372 0.31874758490091581464
0.3400000000000009126 0.32773852351677446038
0.35000000000000092149 0.33667482787477398531
0.36000000000000093037 0.34555558058171298441
0.37000000000000093925 0.35437991067009066981
0.38000000000000094813 0.36314699335028532978
0.39000000000000095701 0.37185604968953600569
0.40000000000000096589 0.38050634622157919473
0.41000000000000097478 0.38909719449088631116
0.42000000000000098366 0.39762795053553712243
0.43000000000000099254 0.40609801431278058637
0.44000000000000100142 0.41450682907137204047
0.4500000000000010103 0.42285388067474571905
0.46000000000000101918 0.43113869687903982886
0.47000000000000102807 0.43936084656993323883
0.48000000000000103695 0.44751993896215136459
0.49000000000000104583 0.45561562276539291361
0.5000000000000009992 0.46364758532029259896
0.51000000000000100808 0.47161555170789926095
0.52000000000000101696 0.47951928383596320593
0.53000000000000102585 0.48735857950519112514
0.54000000000000103473 0.49513327145840646537
0.55000000000000104361 0.5028432264154065745
0.56000000000000105249 0.5104883440960978902
0.57000000000000106137 0.51806855623433012425
0.58000000000000107025 0.52558382558465077672
0.59000000000000107914 0.53303414492407275027
0.60000000000000108802 0.54041953605074866118
0.6100000000000010969 0.5477400487813604002
0.62000000000000110578 0.55499575994886907182
0.63000000000000111466 0.56218677240221137659
0.64000000000000112355 0.56931321400942747069
0.65000000000000113243 0.57637523666568424296
0.66000000000000114131 0.58337301530760776735
0.67000000000000115019 0.59030674693537266151
0.68000000000000115907 0.59717664964399674865
0.69000000000000116795 0.60398296166536913354
0.70000000000000117684 0.61072594042259309433
0.71000000000000118572 0.61740586159832910873
0.7200000000000011946 0.62402301821891614786
0.73000000000000120348 0.63057771975616594418
0.74000000000000121236 0.63707029124881620064
0.75000000000000122125 0.64350107244572418708
0.76000000000000123013 0.64987041697293146392
0.77000000000000123901 0.6561786915267600051
0.78000000000000124789 0.66242627509503226868
0.79000000000000125677 0.66861355820840584485
0.80000000000000126565 0.6747409422235532972
0.81000000000000127454 0.68080883863957919466
0.82000000000000128342 0.68681766844851077636
0.8300000000000012923 0.69276786152000302543
0.84000000000000130118 0.69865985601940505667
0.85000000000000131006 0.7044940978571359036
0.86000000000000131894 0.71027104016570397071
0.87000000000000132783 0.71599114279881526102
0.88000000000000133671 0.72165487184458609882
0.89000000000000134559 0.72726269914202879008
0.90000000000000135447 0.73281510178650743903
0.91000000000000136335 0.7383125616057681917
0.92000000000000137224 0.74375556458331493204
