x y
-1 0
-0.98999999999999999112 9.9999999999988986588e-05
-0.97999999999999998224 0.00039999999999995594635
-0.96999999999999997335 0.00090000000000001190159
-0.95999999999999996447 0.00160000000000004583
-0.94999999999999995559 0.0025000000000000577316
-0.93999999999999994671 0.0036000000000000476064
-0.92999999999999993783 0.0049000000000000154543
-0.92000000000000003997 0.0063999999999999612754
-0.91000000000000003109 0.008099999999999996092
-0.9000000000000000222 0.010000000000000008882
-0.89000000000000001332 0.012099999999999999645
-0.88000000000000000444 0.014399999999999968381
-0.86999999999999999556 0.016900000000000026112
-0.85999999999999998668 0.019599999999999950795
-0.8499999999999999778 0.022499999999999964473
-0.83999999999999996891 0.025599999999999956124
-0.82999999999999996003 0.028900000000000036771
-0.82000000000000006217 0.032399999999999984368
-0.81000000000000005329 0.036100000000000020961
-0.80000000000000004441 0.040000000000000035527
-0.79000000000000003553 0.044100000000000028066
-0.78000000000000002665 0.048399999999999998579
-0.77000000000000001776 0.052899999999999947065
-0.76000000000000000888 0.057599999999999984546
-0.75 0.0625
-0.73999999999999999112 0.067599999999999993427
-0.72999999999999998224 0.072899999999999964828
-0.71999999999999997335 0.078400000000000025224
-0.70999999999999996447 0.084100000000000063594
-0.69999999999999995559 0.090000000000000024425
-0.68999999999999994671 0.096100000000000018741
-0.67999999999999993783 0.10240000000000004654
-0.66999999999999992895 0.10890000000000005231
-0.65999999999999992006 0.11560000000000003606
-0.6500000000000000222 0.12249999999999999778
-0.64000000000000001332 0.12959999999999999298
-0.63000000000000000444 0.13690000000000002167
-0.61999999999999999556 0.14440000000000002833
-0.60999999999999998668 0.15210000000000001297
-0.5999999999999999778 0.16000000000000003109
-0.59000000000000007994 0.16809999999999991616
-0.58000000000000007105 0.17639999999999994573
-0.57000000000000006217 0.18489999999999995328
-0.56000000000000005329 0.1935999999999999388
-0.55000000000000004441 0.20249999999999995781
-0.54000000000000003553 0.21159999999999995479
-0.53000000000000002665 0.22089999999999998526
-0.52000000000000001776 0.23039999999999999369
-0.51000000000000000888 0.2400999999999999801
-0.5 0.25
-0.48999999999999999112 0.26009999999999999787
-0.47999999999999998224 0.27040000000000002922
-0.46999999999999997335 0.28090000000000003855
-0.45999999999999996447 0.29160000000000002585
-0.44999999999999995559 0.30250000000000004663
-0.43999999999999994671 0.3136000000000001009
-0.43000000000000004885 0.3248999999999999666
-0.42000000000000003997 0.33639999999999992131
-0.41000000000000003109 0.34809999999999996501
-0.4000000000000000222 0.35999999999999998668
-0.39000000000000001332 0.37209999999999998632
-0.38000000000000000444 0.38439999999999996394
-0.36999999999999999556 0.39690000000000003055
-0.35999999999999998668 0.40960000000000001963
-0.3499999999999999778 0.42250000000000004219
-0.33999999999999996891 0.43560000000000004272
-0.32999999999999996003 0.44890000000000007674
-0.31999999999999995115 0.46240000000000003322
-0.31000000000000005329 0.47609999999999991216
-0.30000000000000004441 0.48999999999999993561
-0.29000000000000003553 0.50409999999999999254
-0.28000000000000002665 0.51839999999999997193
-0.27000000000000001776 0.5328999999999999293
-0.26000000000000000888 0.54759999999999997566
-0.25 0.5625
-0.23999999999999999112 0.57760000000000000231
-0.22999999999999998224 0.59289999999999998259
-0.21999999999999997335 0.60840000000000005187
-0.20999999999999996447 0.62410000000000009912
-0.19999999999999995559 0.64000000000000012434
-0.18999999999999994671 0.65610000000000012754
-0.18000000000000004885 0.67239999999999988667
-0.17000000000000003997 0.68889999999999995683
-0.16000000000000003109 0.70560000000000000497
-0.1500000000000000222 0.72249999999999992006
-0.14000000000000001332 0.73959999999999992415
-0.13000000000000000444 0.75690000000000001723
-0.11999999999999999556 0.77439999999999997726
-0.10999999999999998668 0.79210000000000002629
-0.099999999999999977796 0.81000000000000005329
-0.089999999999999968914 0.82810000000000005826
-0.079999999999999960032 0.84640000000000004121
-0.06999999999999995115 0.86490000000000011315
-0.060000000000000053291 0.88359999999999994102
-0.050000000000000044409 0.90249999999999996891
-0.040000000000000035527 0.92159999999999997478
-0.030000000000000026645 0.94089999999999995861
-0.020000000000000017764 0.96039999999999992042
-0.010000000000000008882 0.98009999999999997122
0 1
0.010000000000000008882 1.0201000000000000068
0.020000000000000017764 1.0403999999999999915
0.030000000000000026645 1.0608999999999999542
0.040000000000000035527 1.0816000000000001169
0.050000000000000044409 1.1025000000000000355
0.060000000000000053291 1.1236000000000001542
0.070000000000000062172 1.1449000000000000288
0.080000000000000071054 1.1664000000000001034
0.090000000000000079936 1.188100000000000156
0.10000000000000008882 1.2100000000000001865
0.1100000000000000977 1.232100000000000195
0.12000000000000010658 1.2544000000000001815
0.12999999999999989342 1.2768999999999997019
0.1399999999999999023 1.2995999999999998664
0.14999999999999991118 1.3224999999999997868
0.15999999999999992006 1.3455999999999999073
0.16999999999999992895 1.3688999999999997836
0.17999999999999993783 1.39239999999999986
0.18999999999999994671 1.4160999999999999144
0.19999999999999995559 1.4399999999999999467
0.20999999999999996447 1.464099999999999957
0.21999999999999997335 1.4883999999999999453
0.22999999999999998224 1.5128999999999999115
0.23999999999999999112 1.5376000000000000778
0.25 1.5625
0.26000000000000000888 1.5876000000000001222
0.27000000000000001776 1.6129000000000000004
0.28000000000000002665 1.6384000000000000785
0.29000000000000003553 1.6641000000000001346
0.30000000000000004441 1.6900000000000001688
0.31000000000000005329 1.7161000000000001808
0.32000000000000006217 1.7424000000000001709
0.33000000000000007105 1.7689000000000001389
0.34000000000000007994 1.795600000000000307
0.35000000000000008882 1.8225000000000002309
0.3600000000000000977 1.8496000000000003549
0.37000000000000010658 1.8769000000000002348
0.37999999999999989342 1.9043999999999996486
0.3899999999999999023 1.9320999999999997065
0.39999999999999991118 1.9599999999999997424
0.40999999999999992006 1.9880999999999997563
0.41999999999999992895 2.0163999999999999702
0.42999999999999993783 2.0448999999999997179
0.43999999999999994671 2.0735999999999998877
0.44999999999999995559 2.1025000000000000355
0.45999999999999996447 2.1315999999999997172
0.46999999999999997335 2.1608999999999998209
0.47999999999999998224 2.1903999999999999027
0.48999999999999999112 2.2200999999999999623
0.5 2.25
0.51000000000000000888 2.2801000000000000156
0.52000000000000001776 2.3104000000000000092
0.53000000000000002665 2.3408999999999999808
0.54000000000000003553 2.3715999999999999304
0.55000000000000004441 2.402500000000000302
0.56000000000000005329 2.4336000000000002075
0.57000000000000006217 2.4649000000000000909
0.58000000000000007105 2.4964000000000003965
0.59000000000000007994 2.5281000000000002359
0.60000000000000008882 2.5600000000000004974
0.6100000000000000977 2.5921000000000002927
0.62000000000000010658 2.6244000000000005102
0.62999999999999989342 2.6568999999999998174
0.6399999999999999023 2.6895999999999995467
0.64999999999999991118 2.722499999999999698
0.65999999999999992006 2.7555999999999998273
0.66999999999999992895 2.7888999999999999346
0.67999999999999993783 2.8224000000000000199
0.68999999999999994671 2.856099999999999639
0.69999999999999995559 2.8899999999999996803
0.70999999999999996447 2.9241000000000001435
0.71999999999999997335 2.9584000000000001407
0.72999999999999998224 2.9928999999999996717
0.73999999999999999112 3.0276000000000000689
0.75 3.0625
0.76000000000000000888 3.0975999999999999091
0.77000000000000001776 3.1329000000000002402
0.78000000000000002665 3.1684000000000001052
0.79000000000000003553 3.2041000000000003922
0.80000000000000004441 3.2400000000000002132
0.81000000000000005329 3.2761000000000004562
0.82000000000000006217 3.3124000000000002331
0.83000000000000007105 3.348900000000000432
0.84000000000000007994 3.3856000000000001648
0.85000000000000008882 3.4225000000000003197
0.8600000000000000977 3.4596000000000004526
0.87000000000000010658 3.4969000000000005635
0.87999999999999989342 3.5343999999999997641
0.8899999999999999023 3.5720999999999998309
0.89999999999999991118 3.6099999999999994316
0.90999999999999992006 3.6480999999999994543
0.91999999999999992895 3.6863999999999998991
0.92999999999999993783 3.7248999999999998778
0.93999999999999994671 3.7635999999999998344
0.94999999999999995559 3.8024999999999997691
0.95999999999999996447 3.8415999999999996817
0.96999999999999997335 3.8809000000000000163
0.97999999999999998224 3.9203999999999998849
0.98999999999999999112 3.9600999999999997314
1 4
